Title,Genre,Year,Rating,CriticsScore,AudienceScore
Movie 1758,Thriller,1990,7.2,53.9,66
Movie 1759,Action,2024,7.6,62,11.1
Movie 1760,Animation,2004,10,72,54
Movie 1761,Horror,2012,3.6,19.6,68
Movie 1762,Documentary,2017,5.8,83.9,92.6
Movie 1763,Action,2020,5.8,49.2,44.3
Movie 1764,Romance,1987,4.7,16.5,78.9
Movie 1765,Animation,1990,2.5,80.8,63.8
Movie 1766,Action,2001,9.8,43.9,93.4
Movie 1767,Documentary,2003,8.7,19,45.9
Movie 1768,Comedy,2020,5.5,67,38.7
Movie 1769,Comedy,1996,6.4,89.2,89.8
Movie 1770,Adventure,1991,3,89.9,14.4
Movie 1771,Sci-Fi,2011,5.9,96.2,22.3
Movie 1772,Romance,1994,7.3,88.1,17.4
Movie 1773,Comedy,1995,5.6,10.2,85.9
Movie 1774,Comedy,2001,9.9,44.2,11
Movie 1775,Drama,2007,6.5,83.7,87.5
Movie 1776,Thriller,1999,4.3,43,50.6
Movie 1777,Sci-Fi,2012,7.9,64.1,10.4
Movie 1778,Thriller,1989,2.5,64.6,46.1
Movie 1779,Action,2019,4.5,42.9,26.8
Movie 1780,Drama,2011,4.1,91.4,66.2
Movie 1781,Action,2012,4.9,55.3,71.1
Movie 1782,Comedy,1981,8,51.8,53.9
Movie 1783,Thriller,2012,5.4,99.8,13.6
Movie 1784,Action,2012,8.1,54.4,69.1
Movie 1785,Action,2020,6.2,26.1,85.8
Movie 1786,Animation,1992,4.1,56.2,74.8
Movie 1787,Comedy,2009,8.3,83.3,84.7
Movie 1788,Drama,2012,3.1,79.9,28
Movie 1789,Horror,1992,3,81,90
Movie 1790,Drama,2005,5.5,73.7,39
Movie 1791,Adventure,2001,3.3,32.9,11.2
Movie 1792,Action,2018,1.1,87.6,85.9
Movie 1793,Animation,1981,6.8,90.4,94.8
Movie 1794,Animation,2017,5.6,27.5,69
Movie 1795,Romance,2018,5,21.7,30.8
Movie 1796,Horror,2005,9.7,97.8,32.7
Movie 1797,Horror,1994,6.1,88.1,52
Movie 1798,Romance,2013,8.8,90.4,90.8
Movie 1799,Horror,2021,2.3,89.8,23.5
Movie 1800,Adventure,2023,6.1,58.8,84.3
Movie 1801,Adventure,2019,8.8,68.2,36.2
Movie 1802,Comedy,1990,6.2,59.1,82.8
Movie 1803,Action,1982,7.5,14.6,92.8
Movie 1804,Sci-Fi,1985,4.3,77.1,48.5
Movie 1805,Romance,1988,1.8,55.5,42.9
Movie 1806,Adventure,1985,5.1,68.3,82.2
Movie 1807,Comedy,1988,4.6,55.2,57.7
Movie 1808,Drama,2018,8.8,54.3,71.6
Movie 1809,Romance,2010,3.2,25.5,66.1
Movie 1810,Sci-Fi,2011,9.7,35.1,23.8
Movie 1811,Documentary,2020,9.6,24.3,86
Movie 1812,Sci-Fi,1991,3.2,27.6,27.6
Movie 1813,Action,1987,4.1,97.6,93.9
Movie 1814,Drama,1987,9.1,23.8,32.6
Movie 1815,Romance,2007,9.7,34.2,76
Movie 1816,Animation,1999,5,63.2,35.6
Movie 1817,Drama,1986,3.9,64.9,38.6
Movie 1818,Drama,1990,5.7,23.9,37.9
Movie 1819,Romance,1999,7.2,81.4,77.3
Movie 1820,Thriller,1995,3.5,80.7,60.1
Movie 1821,Animation,1983,7.6,31.4,89.5
Movie 1822,Comedy,1985,1.5,36,37.7
Movie 1823,Romance,2001,1.4,94.4,72.3
Movie 1824,Animation,2005,4.5,84.3,77.8
Movie 1825,Documentary,1982,4.2,72.8,23.6
Movie 1826,Romance,2020,3.8,17.4,46.1
Movie 1827,Action,2021,5.4,47.6,53.5
Movie 1828,Documentary,1993,3.9,60.3,42
Movie 1829,Action,1990,2.7,26.9,39
Movie 1830,Adventure,1997,3.8,50.3,71.8
Movie 1831,Action,1991,9.8,64.1,29.4
Movie 1832,Comedy,2002,4.7,39.5,73.8
Movie 1833,Action,1991,5,80.3,94.2
Movie 1834,Sci-Fi,1992,6.2,85.6,60.9
Movie 1835,Action,2004,9.9,39.1,65
Movie 1836,Drama,2024,3.2,85.5,16.2
Movie 1837,Horror,1998,7.1,19.3,87.8
Movie 1838,Horror,2015,7.4,85.4,35.7
Movie 1839,Thriller,2024,6.5,23.7,65.4
Movie 1840,Drama,1987,1.8,17.5,98.1
Movie 1841,Drama,2008,7.1,67.8,63.6
Movie 1842,Animation,2011,1.6,52.5,75.2
Movie 1843,Adventure,2023,6.4,91.7,50.1
Movie 1844,Drama,1997,7.7,42.7,15.4
Movie 1845,Romance,1985,2.9,35.8,81.8
Movie 1846,Documentary,1997,8.6,55.1,13.1
Movie 1847,Horror,1998,1.3,51,73.1
Movie 1848,Drama,2001,8.6,41,12.1
Movie 1849,Adventure,2016,5.1,72.4,87.6
Movie 1850,Sci-Fi,2011,3,78.4,24.2
Movie 1851,Adventure,2020,2.2,86.8,56.3
Movie 1852,Drama,1982,9.6,97.6,63.7
Movie 1853,Drama,2007,1.7,34,51.2
Movie 1854,Action,1989,2.8,74.4,40.7
Movie 1855,Action,2014,4.1,45.5,52.1
Movie 1856,Thriller,2008,6.6,70.9,38
Movie 1857,Drama,1994,5.9,52.8,49.4
Movie 1858,Thriller,2012,2.1,99.4,42.3
Movie 1859,Action,1986,3.6,75.6,61
Movie 1860,Romance,1991,3.1,95.7,31.4
Movie 1861,Adventure,2009,2.9,85.1,99
Movie 1862,Horror,2000,4.7,91.3,55.1
Movie 1863,Thriller,2010,7.3,83.3,27.5
Movie 1864,Documentary,2003,3,51.3,52.9
Movie 1865,Adventure,1999,4.3,32.7,88
Movie 1866,Horror,2016,4.5,43.3,12
Movie 1867,Adventure,1983,9.8,11.8,71.2
Movie 1868,Horror,2007,9.6,57.2,59.3
Movie 1869,Animation,2023,8.2,55.5,25.3
Movie 1870,Documentary,1999,3.2,57.3,83.6
Movie 1871,Romance,2003,1.6,97.7,43.2
Movie 1872,Romance,2011,3.9,92,36.4
Movie 1873,Action,2020,3.4,24.6,84.5
Movie 1874,Sci-Fi,2015,5.6,43.2,67.5
Movie 1875,Thriller,2013,8,48.2,90.8
Movie 1876,Comedy,2015,8.7,42.4,66.7
Movie 1877,Thriller,1981,8.6,81.9,76.7
Movie 1878,Sci-Fi,1994,4.2,57.2,85.3
Movie 1879,Drama,2013,7.2,61.5,14.9
Movie 1880,Action,2015,3.8,86.8,79.8
Movie 1881,Documentary,1985,1.5,82.5,65.2
Movie 1882,Romance,2018,7.3,21.9,16.3
Movie 1883,Drama,2021,1.1,74.3,55.8
Movie 1884,Thriller,1991,4.7,49.2,17.4
Movie 1885,Thriller,1982,4,36.5,76.2
Movie 1886,Drama,2024,7.2,14.5,59.2
Movie 1887,Horror,1997,7.9,53.9,95.8
Movie 1888,Drama,2019,3.7,42,26.5
Movie 1889,Sci-Fi,2000,8.3,32.6,64.5
Movie 1890,Horror,1994,3.6,72.5,29
Movie 1891,Horror,2012,5,79.3,65.3
Movie 1892,Comedy,2014,7.5,32,75
Movie 1893,Horror,2005,7.2,14.5,75
Movie 1894,Adventure,1987,9.9,86.4,83.4
Movie 1895,Horror,2015,3,10.9,86.8
Movie 1896,Animation,2009,7,94.3,17
Movie 1897,Documentary,2002,6.5,66.5,40.9
Movie 1898,Comedy,2021,9.2,39,71.8
Movie 1899,Thriller,2023,2.4,32.2,54.9
Movie 1900,Sci-Fi,1993,7.8,10.8,27.2
Movie 1901,Thriller,1993,6.1,31.2,59.7
Movie 1902,Animation,1981,3.5,22.4,46.7
Movie 1903,Thriller,2016,5.3,65.1,45.1
Movie 1904,Comedy,1984,4,25,82.9
Movie 1905,Drama,2017,6.2,57.6,46.7
Movie 1906,Comedy,2024,9,63.1,12.4
Movie 1907,Action,2020,6.1,36.8,15.2
Movie 1908,Sci-Fi,1993,6.7,13.2,87.1
Movie 1909,Documentary,2018,5.7,13.4,96.5
Movie 1910,Drama,2004,1.5,12.4,72
Movie 1911,Romance,1999,3.1,76.5,42.8
Movie 1912,Documentary,1981,5.4,38.6,94.5
Movie 1913,Documentary,2018,3.8,81.7,69.7
Movie 1914,Adventure,1985,2.6,48.9,86
Movie 1915,Comedy,1996,5.5,50.8,78.9
Movie 1916,Drama,2004,3.9,56.2,44.1
Movie 1917,Thriller,2007,3.3,74.2,53.1
Movie 1918,Documentary,1981,5.2,34.6,26.8
Movie 1919,Comedy,2014,2.2,20.9,36.3
Movie 1920,Animation,2016,9.3,60,80
Movie 1921,Sci-Fi,1984,8.8,39.4,90.5
Movie 1922,Drama,1980,7.4,49.8,75.2
Movie 1923,Adventure,2019,2,68.2,51.9
Movie 1924,Romance,1991,8,54.5,17.8
Movie 1925,Drama,2015,8.3,65.8,15.1
Movie 1926,Romance,2024,7.9,59,43.7
Movie 1927,Romance,2002,2,76.6,51.7
Movie 1928,Documentary,2010,6.8,73.5,64.8
Movie 1929,Comedy,1990,8.5,58.1,10.6
Movie 1930,Romance,1989,6.2,71.1,99.1
Movie 1931,Animation,1982,6.8,88.6,42.8
Movie 1932,Horror,1993,5.1,48.9,86.3
Movie 1933,Animation,1995,5.8,47.1,58.1
Movie 1934,Romance,1989,1.3,78.8,21.7
Movie 1935,Drama,2008,6.8,62.4,81.8
Movie 1936,Adventure,1989,1.7,16.4,73.9
Movie 1937,Romance,1991,4.9,90.3,57.5
Movie 1938,Horror,2009,3.6,12.8,56.3
Movie 1939,Adventure,2020,5.9,77.4,17.9
Movie 1940,Documentary,1980,2.2,78.3,69
Movie 1941,Thriller,1984,7.2,95.8,92
Movie 1942,Sci-Fi,1999,8.2,14.9,18.4
Movie 1943,Romance,1987,2.5,63.7,33.7
Movie 1944,Romance,2022,1.9,48.5,91.2
Movie 1945,Adventure,1991,2.3,39.8,35.6
Movie 1946,Romance,1980,8.9,18.1,68.9
Movie 1947,Romance,1999,5.8,60.6,58.1
Movie 1948,Horror,2007,5.2,53.1,63.7
Movie 1949,Drama,2022,2,19.4,47.4
Movie 1950,Action,2016,6.8,65.1,37
Movie 1951,Comedy,2016,8.8,76.4,14.4
Movie 1952,Comedy,1991,8.5,79.1,77
Movie 1953,Adventure,2016,6.6,91.5,77.1
Movie 1954,Animation,2023,1.7,46.9,70.4
Movie 1955,Documentary,2007,2,95.8,67.9
Movie 1956,Sci-Fi,1994,1.4,87.9,31.9
Movie 1957,Comedy,1985,3.3,36.7,12
Movie 1958,Thriller,2023,2.2,24.3,82.8
Movie 1959,Sci-Fi,1999,3.3,49.2,54.2
Movie 1960,Romance,1993,4.5,46.2,37.6
Movie 1961,Romance,1981,9.5,61.8,19.2
Movie 1962,Thriller,1988,6.5,62.5,15.6
Movie 1963,Animation,2016,8.5,77.5,41.4
Movie 1964,Drama,1999,7.4,55.9,82.4
Movie 1965,Documentary,2005,2,19.4,92.7
Movie 1966,Documentary,2008,7.6,87.2,90.7
Movie 1967,Drama,1980,3.5,37.9,92.8
Movie 1968,Animation,2014,6.8,97.4,91.7
Movie 1969,Sci-Fi,1985,4.1,20.6,57.5
Movie 1970,Sci-Fi,2016,10,96.2,29.7
Movie 1971,Comedy,1984,3.4,18.2,81.8
Movie 1972,Sci-Fi,2012,3.5,30.8,29.2
Movie 1973,Sci-Fi,1993,9.4,14.2,34
Movie 1974,Drama,1991,1.2,73.5,31
Movie 1975,Action,2021,7.3,86.5,56.3
Movie 1976,Romance,1999,7.5,49.1,39
Movie 1977,Romance,2003,8.5,93.6,23.9
Movie 1978,Animation,2022,9.8,63.1,50.8
Movie 1979,Comedy,2013,9.8,66.7,88.7
Movie 1980,Adventure,2004,1.6,86.1,61.3
Movie 1981,Adventure,2008,8.4,36.7,89.1
Movie 1982,Drama,2018,6.8,41.9,27.6
Movie 1983,Romance,2010,6.8,91.5,25
Movie 1984,Horror,2022,2.2,91.1,61.8
Movie 1985,Sci-Fi,2002,6.9,97.9,51.7
Movie 1986,Action,2023,9.8,91.2,69.4
Movie 1987,Animation,2017,9.2,21.5,81.5
Movie 1988,Action,1999,5,84.1,77.6
Movie 1989,Action,2002,1.4,46.9,94.8
Movie 1990,Horror,2024,4.3,99.2,45.8
Movie 1991,Drama,1995,8.4,52.5,28.6
Movie 1992,Adventure,2021,7.3,59.8,59.6
Movie 1993,Adventure,1987,5.1,57.7,20
Movie 1994,Action,2000,1.5,39,36
Movie 1995,Romance,1980,4.8,16.8,28.7
Movie 1996,Sci-Fi,1987,5.2,90.6,45.7
Movie 1997,Horror,2008,9.4,82.2,20
Movie 1998,Adventure,2011,6.8,22.6,12.9
Movie 1999,Horror,2017,3.8,79.9,69.1
Movie 2000,Documentary,1984,5.7,66.3,64.9
Movie 2001,Romance,2001,1.6,46.8,73.8
Movie 2002,Animation,2013,9.8,32.9,69.4
Movie 2003,Romance,1980,4.2,87.4,20.3
Movie 2004,Documentary,2005,5.3,73,36.2
Movie 2005,Adventure,2022,4.2,59.3,21.7
Movie 2006,Thriller,1989,7.1,64.9,85.9
Movie 2007,Documentary,2009,7,18.2,77.2
Movie 2008,Comedy,1997,7.4,52.7,28.1
Movie 2009,Romance,1996,3.4,27.4,40.7
Movie 2010,Horror,2005,3.8,28.8,97
Movie 2011,Sci-Fi,1987,2.1,69.5,63.5
Movie 2012,Horror,2019,6.9,92,82.1
Movie 2013,Comedy,1991,1.4,46.3,33.8
Movie 2014,Animation,2006,6.4,28.7,28.9
Movie 2015,Documentary,1987,8.8,68.4,80.6
Movie 2016,Action,2004,9,88.4,71.7
Movie 2017,Adventure,1983,5,77.3,71.3
Movie 2018,Sci-Fi,2012,5.1,88.2,59.7
Movie 2019,Adventure,1980,1.7,58.3,60.7
Movie 2020,Adventure,1998,7,77.7,76.2
Movie 2021,Horror,2010,8.4,22.6,34.3
Movie 2022,Documentary,1995,3.2,41.3,41.7
Movie 2023,Adventure,1993,4.8,45.1,88.4
Movie 2024,Adventure,1984,8.5,56,37.8
Movie 2025,Comedy,2020,8.9,93.6,59.2
Movie 2026,Romance,2005,3.2,88.7,73.2
Movie 2027,Animation,2007,6,22.1,100
Movie 2028,Action,1981,2.7,25.6,49.2
Movie 2029,Animation,1985,1.9,42.2,48.5
Movie 2030,Documentary,1988,9.2,36.2,85.8
Movie 2031,Drama,2012,8.4,65.3,82.5
Movie 2032,Horror,2020,7.8,91.2,75.8
Movie 2033,Documentary,2004,1.4,96.6,51.7
Movie 2034,Drama,1992,8.6,68.8,39.2
Movie 2035,Adventure,1988,4.9,85.4,64.8
Movie 2036,Sci-Fi,1992,4.1,57.3,88.9
Movie 2037,Romance,2010,5.9,28.7,89.5
Movie 2038,Animation,2020,1.8,57.2,19.8
Movie 2039,Documentary,1990,7.8,60,48.6
Movie 2040,Sci-Fi,1983,6.2,76.8,51.8
Movie 2041,Sci-Fi,2013,2.7,29.8,98
Movie 2042,Romance,2017,2.7,43.1,71
Movie 2043,Comedy,1983,2.7,42.8,46.7
Movie 2044,Horror,2017,1.5,96.3,12.3
Movie 2045,Horror,1998,6.3,50,60.9
Movie 2046,Comedy,1985,8.6,78,18.6
Movie 2047,Drama,2013,1.2,77.6,85.1
Movie 2048,Horror,1997,1.4,33.9,77.7
Movie 2049,Animation,1992,6.2,61.5,51.4
Movie 2050,Documentary,2020,8.4,90.5,48.6
Movie 2051,Horror,2002,3.9,52.8,90.8
Movie 2052,Horror,1998,4.1,95.1,36
Movie 2053,Action,2024,6.4,29.3,32.4
Movie 2054,Action,1990,3.5,16.7,94.5
Movie 2055,Documentary,1980,1.2,90.2,82.8
Movie 2056,Horror,2003,7.6,86.3,83.9
Movie 2057,Animation,1986,6.6,99.3,27.6
Movie 2058,Documentary,2004,6.2,71.1,22.9
Movie 2059,Animation,2000,7.7,94.3,12.3
Movie 2060,Thriller,1994,7.1,84.4,31.3
Movie 2061,Animation,1980,2.9,86,79.7
Movie 2062,Action,1991,4.2,61.2,31.6
Movie 2063,Romance,1986,2.1,44.4,75.6
Movie 2064,Romance,1994,2.2,94.1,32.7
Movie 2065,Drama,2000,7.1,48.9,45.6
Movie 2066,Documentary,1998,8.7,58.5,98.5
Movie 2067,Documentary,2008,9.7,50.2,32
Movie 2068,Adventure,2004,6.7,60.8,43.9
Movie 2069,Thriller,2012,2.7,52.3,37.1
Movie 2070,Animation,2011,2,14.3,19.9
Movie 2071,Comedy,2014,8.3,89.4,54.1
Movie 2072,Comedy,2023,6.2,50,44.1
Movie 2073,Adventure,2017,6.6,63,72.5
Movie 2074,Adventure,2005,8,22.5,83.6
Movie 2075,Animation,1990,7.3,10.3,59
Movie 2076,Horror,2014,8.5,32.1,12.9
Movie 2077,Animation,1987,1.5,73.4,65.7
Movie 2078,Thriller,1993,7.7,18.9,15
Movie 2079,Comedy,1989,8.7,91.8,65.5
Movie 2080,Romance,1981,3.6,29.4,71.7
Movie 2081,Comedy,1988,6.8,28.4,27.8
Movie 2082,Horror,1982,3.8,26.3,83.7
Movie 2083,Horror,2000,9.6,11.3,92
Movie 2084,Action,2005,1.3,79.5,83.2
Movie 2085,Animation,1987,6.2,88.8,37.5
Movie 2086,Romance,1981,2.5,65.3,62.8
Movie 2087,Thriller,1985,7.4,26.9,92.3
Movie 2088,Adventure,2007,2.6,35.7,38.9
Movie 2089,Comedy,2008,3.1,52.8,83.8
Movie 2090,Documentary,2005,5.4,95.9,10.9
Movie 2091,Thriller,2004,9.2,32.3,10.3
Movie 2092,Horror,1991,2.9,75.8,78.4
Movie 2093,Thriller,1984,2.3,49.6,78.5
Movie 2094,Documentary,2013,7.8,36.8,81
Movie 2095,Adventure,2016,5.5,51,93.7
Movie 2096,Comedy,1994,9.2,16.4,20.6
Movie 2097,Adventure,2023,2.3,81.9,30.9
Movie 2098,Drama,2015,6.8,31.9,91.3
Movie 2099,Comedy,1994,3.1,75.3,26
Movie 2100,Horror,2022,2.4,16.2,71.4
Movie 2101,Comedy,2002,7.2,96,57.7
Movie 2102,Comedy,1985,6.3,27.4,17.5
Movie 2103,Drama,2023,7.8,89.4,35.7
Movie 2104,Drama,2022,3.8,82.9,56.8
Movie 2105,Adventure,2024,5,97.1,86.7
Movie 2106,Sci-Fi,2000,4.6,53,73.7
Movie 2107,Comedy,2002,9.9,75.5,66
Movie 2108,Horror,2022,3.6,43.4,54.6
Movie 2109,Comedy,1995,3.7,26.6,36.9
Movie 2110,Comedy,1994,4.2,49.9,20.7
Movie 2111,Animation,2004,6.1,24.9,46.8
Movie 2112,Adventure,2015,3.3,98.4,12.6
Movie 2113,Romance,1990,9.2,18.7,29
Movie 2114,Drama,1994,3.4,63,48.9
Movie 2115,Romance,1983,9.1,66.4,47.7
Movie 2116,Romance,2000,1.9,58.4,14
Movie 2117,Drama,1992,6.9,69.6,63
Movie 2118,Documentary,2001,9.2,20.5,59.5
Movie 2119,Comedy,1998,2.5,60,17
Movie 2120,Animation,2013,9.7,35.8,94.9
Movie 2121,Action,1993,5.1,94.6,18.9
Movie 2122,Romance,1983,9.5,78.6,86.9
Movie 2123,Sci-Fi,2006,7.1,97.5,10
Movie 2124,Documentary,2008,3.7,13.4,89.4
Movie 2125,Adventure,2007,2.7,35.7,11.8
Movie 2126,Action,2014,3.7,27.6,78.2
Movie 2127,Documentary,1987,1.8,11,42.6
Movie 2128,Horror,1995,2.3,31.8,76.4
Movie 2129,Drama,2021,1.9,71.1,46.2
Movie 2130,Documentary,2015,4.8,30.8,16.4
Movie 2131,Animation,2009,8.2,55.8,79.1
Movie 2132,Action,1997,2.3,89.9,16.4
Movie 2133,Sci-Fi,1981,2.2,72.4,93
Movie 2134,Horror,1992,6.8,45.5,14.6
Movie 2135,Thriller,1983,2.8,43.5,53.1
Movie 2136,Romance,2005,1.9,51,75.1
Movie 2137,Action,2004,2.5,25.9,45.4
Movie 2138,Thriller,2009,9.3,67.1,29.6
Movie 2139,Animation,1990,8.4,42.8,78.3
Movie 2140,Horror,1986,4.2,86.7,80.6
Movie 2141,Drama,2010,6.9,78.1,93
Movie 2142,Thriller,2023,5.8,64.9,43.9
Movie 2143,Romance,1989,7.1,42.8,55.6
Movie 2144,Action,2018,7.1,28.9,42.7
Movie 2145,Action,1992,6.7,79.9,33.1
Movie 2146,Sci-Fi,2010,3.4,53.8,77.6
Movie 2147,Animation,1986,1.4,30.2,40.6
Movie 2148,Drama,2021,5.1,27.6,48.5
Movie 2149,Animation,2021,9,24.9,46.3
Movie 2150,Thriller,2015,6.1,79.9,74.1
Movie 2151,Romance,1999,8.5,30.6,92.6
Movie 2152,Documentary,1983,9.9,57.4,70
Movie 2153,Drama,1986,2.5,50.6,52.4
Movie 2154,Animation,1980,7.2,62.2,80.1
Movie 2155,Romance,2023,7.1,88.9,67.7
Movie 2156,Thriller,2024,9.8,88.1,15.5
Movie 2157,Adventure,2021,9.9,50.6,18.6
Movie 2158,Adventure,1992,7.2,11.4,13.4
Movie 2159,Animation,2001,3.2,48.4,51.1
Movie 2160,Thriller,2000,8.2,64.6,84.3
Movie 2161,Drama,2001,2,60.2,38.2
Movie 2162,Romance,2007,8,68.6,44.6
Movie 2163,Romance,1988,9.2,23.9,91.9
Movie 2164,Drama,2005,4.4,68.2,85.3
Movie 2165,Horror,1988,6.7,26.4,69.9
Movie 2166,Horror,1994,4.9,77.5,34
Movie 2167,Animation,1989,4.9,40.5,20.5
Movie 2168,Adventure,2003,3.8,73.9,11.4
Movie 2169,Adventure,2021,7.9,14.3,19.6
Movie 2170,Animation,1987,9.4,46.7,36.3
Movie 2171,Drama,2003,9.5,73.5,59.7
Movie 2172,Thriller,1995,2.6,30.4,15.8
Movie 2173,Drama,2005,8.9,81.6,22.3
Movie 2174,Thriller,2006,7.6,66.8,26.3
Movie 2175,Thriller,2016,3.3,62.9,66.9
Movie 2176,Documentary,1983,1.6,41.8,65.4
Movie 2177,Comedy,2003,3.4,53.4,59.6
Movie 2178,Romance,1998,9.2,63.8,32.5
Movie 2179,Drama,2015,6.7,52.5,43.4
Movie 2180,Action,2018,7.5,72.8,18.7
Movie 2181,Documentary,1989,3.3,49,30.4
Movie 2182,Animation,2004,7.5,28.2,90.8
Movie 2183,Horror,1997,1.3,29.3,98.2
Movie 2184,Drama,1998,4.4,10.5,68.3
Movie 2185,Adventure,2015,6.6,37.1,92.5
Movie 2186,Thriller,1989,2.3,77.4,67.8
Movie 2187,Horror,2012,8.4,81.5,13
Movie 2188,Adventure,1984,3.1,28.2,99.7
Movie 2189,Drama,2014,6.9,96.3,18.9
Movie 2190,Adventure,2023,4.6,55.2,71.4
Movie 2191,Documentary,2013,6.4,92.5,32.8
Movie 2192,Thriller,2012,2,73.6,45.3
Movie 2193,Romance,2000,1.2,75,68.1
Movie 2194,Action,1996,9.2,17.7,49.3
Movie 2195,Documentary,2001,3.4,29.8,32.5
Movie 2196,Adventure,2016,8.4,10.8,40.1
Movie 2197,Thriller,1994,10,74.5,40.7
Movie 2198,Action,2014,2.9,41,96.3
Movie 2199,Drama,2007,3.4,80.8,81.9
Movie 2200,Comedy,1986,7,40.5,51.3
Movie 2201,Adventure,2011,9.7,83.7,28
Movie 2202,Drama,1990,9.2,21.8,83
Movie 2203,Comedy,1989,5.5,25.6,24.1
Movie 2204,Comedy,1988,8.2,40.7,28.9
Movie 2205,Documentary,1993,2.2,46.8,42.9
Movie 2206,Horror,1992,9.8,41.4,89.2
Movie 2207,Romance,2004,9.7,78.7,21.9
Movie 2208,Horror,1981,2.5,18.7,21
Movie 2209,Documentary,2014,3.7,41.6,54.5
Movie 2210,Comedy,1986,1.9,85.4,34.9
Movie 2211,Action,2000,3.4,16,61.2
Movie 2212,Sci-Fi,1997,8.3,94.8,50.6
Movie 2213,Romance,1982,4.4,98.8,49.1
Movie 2214,Animation,2021,1.8,18,20.1
Movie 2215,Documentary,2018,4.1,36.2,22.7
Movie 2216,Sci-Fi,2020,9.8,43.5,83.9
Movie 2217,Comedy,1990,6.7,79.9,89.7
Movie 2218,Documentary,2018,4.7,63.6,31.1
Movie 2219,Thriller,2003,2.5,68,20.2
Movie 2220,Romance,1998,9.9,78.2,14.8
Movie 2221,Thriller,1983,8.4,20.6,64.7
Movie 2222,Sci-Fi,2005,3.5,85,74.4
Movie 2223,Action,2017,1.6,73.5,43.6
Movie 2224,Documentary,2021,1.5,62,71.2
Movie 2225,Sci-Fi,2011,2.1,90.1,74.2
Movie 2226,Adventure,2018,6.2,73,94.2
Movie 2227,Animation,2024,9.4,28.2,15.8
Movie 2228,Thriller,2015,5.5,48.7,27.3
Movie 2229,Drama,2019,8.6,54.5,16.2
Movie 2230,Documentary,2016,5,15,88.1
Movie 2231,Romance,2012,7.4,95.9,81.3
Movie 2232,Sci-Fi,2015,7.6,21.6,61.7
Movie 2233,Sci-Fi,1982,2.6,72.8,17.5
Movie 2234,Thriller,1988,4.3,55.6,34.6
Movie 2235,Comedy,1987,6.7,12.3,36.8
Movie 2236,Horror,2012,1.6,93.2,60.5
Movie 2237,Comedy,1985,4.3,86.7,33.2
Movie 2238,Thriller,2020,5.8,57.2,16.6
Movie 2239,Thriller,2018,10,30.6,75.8
Movie 2240,Horror,1983,5.3,20.9,36.9
Movie 2241,Animation,1992,8.3,42.7,50.7
Movie 2242,Comedy,1981,4.9,33,21.5
Movie 2243,Romance,1984,8.2,55.6,82.2
Movie 2244,Sci-Fi,2023,6.4,97,60.9
Movie 2245,Animation,2006,9,61.7,91.1
Movie 2246,Animation,2011,4.7,90.1,54.6
Movie 2247,Drama,2000,6.4,68.6,94.7
Movie 2248,Sci-Fi,1987,6.7,52.8,90.3
Movie 2249,Adventure,2017,4.8,86.9,61.9
Movie 2250,Documentary,1987,2.3,52.4,94.1
Movie 2251,Adventure,1982,1.8,88.2,39.1
Movie 2252,Adventure,2023,1.2,36.2,42.9
Movie 2253,Comedy,1982,8.9,21.6,14.1
Movie 2254,Sci-Fi,2001,3.1,87,63
Movie 2255,Romance,1985,2.9,62.9,75
Movie 2256,Documentary,1981,7.6,90,79.6
Movie 2257,Comedy,2002,3.9,94.4,23.5
Movie 2258,Romance,2023,5.6,14.8,50
Movie 2259,Thriller,1981,2.5,55.1,25.9
Movie 2260,Comedy,2017,9.6,43.7,69.6
Movie 2261,Drama,1996,8.7,66.3,24.2
Movie 2262,Drama,2014,8.8,81.4,91.4
Movie 2263,Thriller,2013,4.7,35.3,30.8
Movie 2264,Adventure,2002,7.9,60.1,36.2
Movie 2265,Action,2009,2.3,73.8,86.6
Movie 2266,Comedy,1987,1.1,22.1,51.3
Movie 2267,Adventure,2001,1.2,83.3,12.2
Movie 2268,Documentary,2023,6.3,64.5,54.5
Movie 2269,Adventure,2015,5.1,95.5,17.6
Movie 2270,Action,1984,5.7,40.6,98.7
Movie 2271,Action,1992,1.1,19.7,62.9
Movie 2272,Drama,2008,4.8,55.6,33.1
Movie 2273,Animation,2010,7.5,17.7,60.7
Movie 2274,Sci-Fi,1995,5,97.3,16.9
Movie 2275,Thriller,2021,7.6,13.5,82
Movie 2276,Action,2009,3.1,77.8,93.3
Movie 2277,Action,1995,8.3,57.3,88.7
Movie 2278,Adventure,1991,6.3,43.2,40.8
Movie 2279,Drama,1996,2.9,15.9,39.3
Movie 2280,Sci-Fi,1995,3.1,66,13.2
Movie 2281,Animation,1991,6.7,62.7,68.6
Movie 2282,Drama,1987,8.5,35.3,58.1
Movie 2283,Documentary,1999,4.7,91.9,51.3
Movie 2284,Adventure,1982,3.3,37.4,91.7
Movie 2285,Action,1995,8.8,50.5,25.1
Movie 2286,Comedy,2009,7,58.9,10.9
Movie 2287,Adventure,2024,5,19,16.6
Movie 2288,Sci-Fi,2002,5.4,93.9,30.1
Movie 2289,Adventure,2007,2.8,43.7,13
Movie 2290,Adventure,2019,6.6,17.3,55.3
Movie 2291,Documentary,1984,4.2,44.9,38.3
Movie 2292,Documentary,1999,10,64,26.2
Movie 2293,Sci-Fi,2019,5.3,56.2,77.5
