CustomerID,Age,Annual_Income,Spending_Score
3949,40,108901,99
3950,68,25392,24
3951,20,45905,54
3952,59,93508,18
3953,51,70385,50
3954,49,50653,46
3955,62,111865,48
3956,68,104720,33
3957,66,145813,87
3958,38,34799,89
3959,63,80103,27
3960,61,137463,1
3961,38,35052,85
3962,61,26044,59
3963,28,39871,10
3964,56,109303,95
3965,21,132719,25
3966,68,40234,84
3967,18,145407,57
3968,45,41381,66
3969,41,37274,15
3970,52,132162,28
3971,30,107840,13
3972,64,144945,14
3973,51,103108,66
3974,28,123948,34
3975,53,147177,99
3976,68,69892,25
3977,34,70521,54
3978,52,111501,79
3979,35,103920,12
3980,57,103391,9
3981,39,37920,31
3982,41,36702,78
3983,36,145144,93
3984,54,123457,53
3985,56,21894,43
3986,38,50985,38
3987,25,48287,42
3988,45,147699,72
3989,22,145702,48
3990,34,93527,67
3991,54,35439,66
3992,53,148676,16
3993,36,114620,83
3994,44,62235,94
3995,51,47659,16
3996,28,44976,31
3997,62,124239,58
3998,64,102643,28
3999,29,87865,4
4000,38,127631,10
4001,28,88306,51
4002,56,76697,18
4003,45,90382,47
4004,22,36651,32
4005,34,69044,30
4006,37,34633,36
4007,58,99164,9
4008,63,20569,36
4009,29,79900,29
4010,23,87509,16
4011,34,143425,92
4012,68,121126,21
4013,36,139148,64
4014,43,147522,66
4015,65,53038,59
4016,61,69088,99
4017,61,93177,28
4018,69,94466,55
4019,49,92216,31
4020,23,86793,33
4021,53,93786,87
4022,55,58138,60
4023,28,83310,41
4024,50,48757,81
4025,41,90394,46
4026,40,126885,49
4027,32,99027,65
4028,44,110830,42
4029,28,76151,23
4030,68,130740,27
4031,67,131174,89
4032,34,69272,32
4033,68,26908,83
4034,31,30844,88
4035,44,71455,3
4036,35,123165,60
4037,45,88447,76
4038,68,94527,99
4039,64,97108,79
4040,64,63066,17
4041,21,115229,32
4042,24,60004,7
4043,62,58333,83
4044,52,141219,71
4045,65,103029,69
4046,26,59697,58
4047,25,37634,40
4048,69,145520,85
4049,62,44561,48
4050,34,38033,51
4051,34,92887,57
4052,66,75063,71
4053,50,45921,37
4054,49,39340,87
4055,25,82781,75
4056,36,34901,74
4057,55,30638,85
4058,20,58596,55
4059,22,106914,41
4060,30,64324,97
4061,64,108356,20
4062,63,110596,33
4063,48,52642,40
4064,33,142302,99
4065,67,45378,34
4066,49,70867,62
4067,39,93686,91
4068,46,62875,19
4069,39,138171,43
4070,60,109595,69
4071,20,120061,63
4072,27,103729,93
4073,59,84377,10
4074,38,149267,13
4075,33,74691,93
4076,29,140736,5
4077,19,129503,58
4078,58,113337,59
4079,41,84303,76
4080,52,80839,59
4081,47,145200,77
4082,47,69063,86
4083,64,111782,15
4084,52,148824,77
4085,36,98343,1
4086,67,103071,38
4087,25,25492,53
4088,43,141399,52
4089,66,51357,1
4090,57,91838,11
4091,24,52314,58
4092,47,68697,40
4093,24,90283,86
4094,20,79567,99
4095,18,67006,60
4096,53,80011,44
4097,42,126706,6
4098,54,30686,28
4099,18,57449,31
4100,32,81606,8
4101,54,38891,5
4102,30,72115,54
4103,57,121732,17
4104,25,80719,38
4105,22,115464,9
4106,26,93030,74
4107,18,56723,84
4108,53,49877,78
4109,52,138393,14
4110,19,113517,26
4111,57,34026,93
4112,40,40422,62
4113,26,29244,91
4114,51,53481,25
4115,63,109180,80
4116,31,129384,36
4117,21,141699,98
4118,47,78031,80
4119,48,28521,33
4120,55,21746,3
4121,28,103127,87
4122,52,112254,11
4123,25,135472,58
4124,20,88232,64
4125,31,32012,18
4126,30,100224,47
4127,62,43457,44
4128,49,90572,93
4129,51,125431,59
4130,62,49960,50
4131,36,122022,69
4132,55,107695,88
4133,33,27910,29
4134,19,22693,93
4135,57,135313,90
4136,34,35858,67
4137,51,48810,2
4138,59,40092,25
4139,33,108779,19
4140,55,68700,40
4141,19,78105,2
4142,19,50505,83
4143,43,93228,65
4144,30,48555,62
4145,64,91934,91
4146,48,92788,54
4147,51,97257,45
4148,56,37939,49
4149,20,31825,99
4150,25,110787,69
4151,40,122491,38
4152,31,44151,4
4153,44,148068,17
4154,46,20036,53
4155,56,113948,85
4156,56,103707,53
4157,18,59051,31
4158,34,118297,22
4159,58,100738,11
4160,47,93596,34
4161,30,80071,15
4162,38,93601,10
4163,36,49873,96
4164,36,56648,53
4165,42,91468,48
4166,39,46470,31
4167,48,85129,37
4168,34,28328,28
4169,40,26333,31
4170,49,140447,70
4171,27,141173,14
4172,27,66638,87
4173,53,31268,16
4174,25,90603,25
4175,69,133920,39
4176,37,130379,66
4177,49,37045,38
4178,67,60741,41
4179,31,108306,98
4180,67,62770,40
4181,45,27887,64
4182,63,118718,89
4183,69,117906,16
4184,41,125154,82
4185,32,44918,77
4186,39,55497,59
4187,47,113562,91
4188,21,81009,98
4189,30,31929,11
4190,40,133292,1
4191,25,122201,13
4192,35,147121,30
4193,29,81762,69
4194,48,120473,18
4195,31,99099,78
4196,51,136566,13
4197,35,48546,32
4198,51,141142,71
4199,28,98424,72
4200,58,57338,50
4201,29,145497,71
4202,66,54283,80
4203,32,102494,31
4204,48,98170,51
4205,66,104787,27
4206,46,66566,60
4207,43,105464,33
4208,35,122781,53
4209,49,148279,93
4210,39,101991,72
4211,55,112680,33
4212,34,48013,41
4213,40,72132,19
4214,41,143997,85
4215,67,107412,41
4216,25,112498,85
4217,58,48084,89
4218,23,127855,42
4219,22,41143,23
4220,61,111627,75
4221,46,142772,33
4222,45,34179,20
4223,28,118343,25
4224,18,78726,90
4225,60,30222,52
4226,36,79965,12
4227,26,140061,32
4228,44,147941,33
4229,51,84068,74
4230,61,43949,68
4231,21,36116,15
4232,53,71052,51
4233,35,71369,6
4234,32,68817,91
4235,68,123100,69
4236,30,122910,69
4237,36,103203,82
4238,66,94311,92
4239,23,49655,35
4240,65,77802,86
4241,29,67632,34
4242,68,34193,63
4243,54,100212,68
4244,34,50776,18
4245,40,63225,26
4246,43,80010,86
4247,46,102735,97
4248,50,85451,61
4249,44,68812,78
4250,42,100602,95
4251,27,38895,74
4252,64,85782,88
4253,40,41209,85
4254,38,124820,48
4255,38,102336,72
4256,60,131646,96
4257,30,81807,31
4258,54,43086,34
4259,50,105637,87
4260,41,102027,89
4261,61,47207,7
4262,28,127334,83
4263,34,40897,7
4264,21,83083,47
4265,64,115028,8
4266,42,86957,78
4267,47,117551,1
4268,26,98506,77
4269,38,27283,3
4270,37,114024,53
4271,36,101481,92
4272,36,20255,38
4273,29,141936,51
4274,54,96555,15
4275,59,35487,67
4276,34,127333,64
4277,54,39346,68
4278,65,55050,5
4279,56,28744,90
4280,45,44756,89
4281,58,81596,10
4282,52,103397,8
4283,64,45146,12
4284,65,139640,64
4285,35,75032,59
4286,31,62687,67
4287,52,66103,91
4288,61,41976,50
4289,58,82863,23
4290,24,141779,40
4291,58,20591,97
4292,30,26277,78
4293,35,81860,87
4294,54,22260,95
4295,30,129443,77
4296,53,149505,76
4297,48,85883,99
4298,19,44741,18
4299,33,139720,21
4300,26,57211,1
4301,26,129392,38
4302,55,147373,41
4303,28,61542,42
4304,39,26869,9
4305,50,113618,23
4306,53,107616,78
4307,62,84732,11
4308,40,114515,71
4309,62,39422,31
4310,62,55613,88
4311,51,77016,26
4312,26,80110,30
4313,41,108529,34
4314,25,97922,46
4315,24,54033,69
4316,53,65213,5
4317,35,149633,61
4318,20,81993,83
4319,45,32938,38
4320,23,96695,28
4321,61,22274,26
4322,61,104390,61
4323,38,51815,23
4324,45,96018,46
4325,57,38961,30
4326,18,40044,67
4327,53,119372,92
4328,38,41975,33
4329,60,34706,3
4330,52,25974,69
4331,30,149675,83
4332,66,96464,42
4333,27,41213,62
4334,61,21950,58
4335,64,142971,57
4336,27,105013,1
4337,63,30411,73
4338,30,148603,60
4339,54,107231,69
4340,55,66156,59
4341,41,82744,46
4342,19,37771,34
4343,39,89810,97
4344,34,55053,25
4345,53,137894,42
4346,31,72076,29
4347,27,27045,25
4348,52,77623,54
4349,42,49714,73
4350,20,54386,67
4351,64,129283,15
4352,55,28562,4
4353,34,75048,38
4354,29,113295,20
4355,69,32026,23
4356,41,126147,37
4357,46,51589,62
4358,60,128199,8
4359,42,117274,37
4360,53,46844,45
4361,43,43447,97
4362,55,110415,33
4363,18,97502,7
4364,37,103268,22
4365,45,74708,5
4366,33,83925,15
4367,64,90825,21
4368,34,71574,89
4369,57,105548,17
4370,45,38812,56
4371,29,121337,50
4372,44,75309,7
4373,59,84230,50
4374,64,61628,60
4375,47,143379,83
4376,58,60581,7
4377,51,136102,40
4378,54,66628,45
4379,23,108628,59
4380,24,45105,88
4381,49,99830,75
4382,49,141323,55
4383,42,89157,64
4384,50,52442,65
4385,24,146336,54
4386,69,107235,96
4387,29,135442,40
4388,33,22347,53
4389,33,115022,44
4390,60,67650,63
4391,53,37110,2
4392,30,82170,79
4393,24,24923,21
4394,53,71801,88
4395,64,82771,50
4396,68,144926,81
4397,26,101147,52
4398,49,68135,9
4399,28,39199,99
4400,25,29066,20
4401,50,121583,83
4402,40,72136,18
4403,42,112290,84
4404,25,56575,30
4405,62,109796,65
4406,39,140787,24
4407,21,66733,88
4408,57,134427,47
4409,20,36991,83
4410,46,42553,94
4411,58,109710,90
4412,46,107493,44
4413,51,20634,29
4414,51,115417,77
4415,45,32771,68
4416,30,145607,17
4417,32,135762,97
4418,40,38298,5
4419,61,99876,92
4420,43,118892,88
4421,21,55999,81
4422,43,91887,50
4423,57,79648,40
4424,26,82668,46
4425,22,89374,51
4426,49,87509,11
4427,37,132650,12
4428,67,123348,13
4429,28,95783,64
4430,32,64440,8
4431,49,51655,65
4432,45,63039,9
4433,39,75255,92
4434,58,92219,2
4435,34,74989,78
4436,43,31244,13
4437,61,114594,2
4438,24,78595,68
4439,59,59551,76
4440,43,83230,48
4441,42,123898,74
4442,27,48371,3
4443,62,89358,68
4444,36,48878,6
4445,28,56157,87
4446,30,25914,5
4447,25,103700,3
4448,57,47180,10
4449,21,23688,43
4450,64,100219,19
4451,48,98616,14
4452,45,116489,21
4453,28,29916,43
4454,60,76363,28
4455,18,115213,21
4456,66,47360,36
4457,64,57805,24
4458,69,33453,54
4459,55,146599,38
4460,41,42703,17
4461,64,79021,22
4462,48,94176,83
4463,58,114799,45
4464,63,118385,74
4465,67,124582,61
4466,43,101614,11
4467,66,108919,61
4468,67,101072,38
4469,22,136094,66
4470,37,27410,33
4471,69,101462,43
4472,58,68268,31
4473,28,54248,35
4474,50,51159,37
4475,67,62039,47
4476,55,121902,23
4477,44,67800,36
4478,51,60761,40
4479,32,114626,90
4480,49,106103,89
4481,38,138368,81
4482,63,63663,15
4483,22,100903,37
4484,23,60412,4
4485,55,138998,22
4486,39,130252,81
4487,35,136446,22
4488,31,55367,81
4489,27,140304,78
4490,63,25813,78
4491,30,79894,17
4492,48,122157,72
4493,47,145626,98
4494,20,71444,90
4495,47,54269,94
4496,23,81748,86
4497,46,61190,80
4498,25,60318,94
4499,61,57018,80
4500,62,144078,38
4501,60,59759,24
4502,61,36498,99
4503,50,45989,6
4504,34,122710,68
4505,65,45568,82
4506,28,137035,6
4507,30,86577,26
4508,67,125231,91
4509,28,134699,41
4510,48,50099,75
4511,45,109900,38
4512,61,60639,80
4513,23,124679,83
4514,58,43482,43
4515,33,89212,53
4516,21,75261,15
4517,52,131321,90
4518,65,107317,56
4519,43,50048,56
4520,29,23065,31
4521,28,22036,83
4522,54,55814,57
4523,42,79694,51
4524,35,36924,24
4525,36,149493,58
4526,40,80204,73
4527,55,52844,87
4528,35,137755,4
4529,43,134184,10
4530,23,101943,63
4531,21,41518,73
4532,61,37059,83
4533,68,43052,15
4534,46,145274,98
4535,51,89803,63
4536,34,91524,19
4537,60,113510,63
4538,60,145639,56
4539,33,109572,21
4540,19,28680,34
4541,51,87021,17
4542,25,100249,18
4543,30,40043,81
4544,59,146115,66
4545,25,22419,51
4546,47,76892,65
4547,49,141831,43
4548,53,133616,57
4549,64,121799,10
4550,47,37140,37
4551,18,63484,48
4552,60,83869,69
4553,56,65210,56
4554,34,77600,76
4555,37,136467,36
4556,41,98497,31
4557,67,128611,55
4558,39,26487,38
4559,46,80692,73
4560,39,82112,90
4561,61,51110,15
4562,26,127968,16
4563,54,36360,77
4564,27,69410,89
4565,53,122379,94
4566,54,110418,53
4567,45,142702,56
4568,45,103038,7
4569,59,133589,57
4570,60,93167,55
4571,38,23017,52
4572,41,106261,4
4573,59,80124,43
4574,57,136346,40
4575,19,110298,30
4576,25,70949,10
4577,65,78268,94
4578,44,86320,7
4579,39,113556,36
4580,54,123995,35
4581,44,101301,88
4582,46,51127,39
4583,20,23196,36
4584,61,95088,20
4585,30,61300,49
4586,62,69714,96
4587,27,51921,59
4588,53,24746,49
4589,26,88535,90
4590,44,85350,26
4591,51,70345,36
4592,68,129606,43
4593,18,69220,99
4594,49,101131,43
4595,42,42063,99
4596,46,137116,76
4597,24,91736,33
4598,66,123700,78
4599,20,108913,97
4600,37,98946,45
4601,37,65971,45
4602,47,23598,88
4603,52,30564,15
4604,52,131052,95
4605,66,116434,17
4606,56,143723,12
4607,44,69725,22
4608,43,106134,23
4609,31,125940,90
4610,34,79940,78
4611,35,82085,12
4612,62,37862,68
4613,69,30265,51
4614,46,29705,13
4615,37,75279,57
4616,44,82471,55
4617,35,111080,82
4618,21,99834,28
4619,18,82979,44
4620,67,75828,19
4621,18,118206,46
4622,43,136884,3
4623,62,128007,83
4624,37,66104,20
4625,69,60934,25
4626,40,143534,75
4627,27,134420,56
4628,28,26050,81
4629,58,63952,61
4630,58,106570,55
4631,22,131016,35
4632,18,28484,78
4633,34,82648,59
4634,39,79945,39
4635,51,73678,57
4636,62,51323,83
4637,58,106332,67
4638,46,114605,34
4639,21,107363,41
4640,22,144468,22
4641,28,143475,27
4642,68,55361,21
4643,38,30315,41
4644,52,67968,31
4645,29,46519,27
4646,43,29107,37
4647,68,141540,66
4648,36,75781,54
4649,62,23869,9
4650,24,100983,83
4651,64,47370,42
4652,24,82695,36
4653,43,80422,10
4654,57,27971,59
4655,22,116805,40
4656,38,143855,54
4657,31,45651,39
4658,21,76974,7
4659,40,121293,4
4660,59,43446,15
4661,37,146347,76
4662,32,58108,48
4663,67,95179,6
4664,69,23823,73
4665,62,33454,35
4666,46,23932,72
4667,25,30220,71
4668,58,94090,68
4669,65,87965,58
4670,36,48208,77
4671,65,92980,19
4672,56,30510,62
4673,63,64045,71
4674,45,30537,10
4675,63,92683,25
4676,44,125935,44
4677,21,89134,99
4678,32,122633,58
4679,52,92254,25
4680,54,128227,93
4681,18,142906,76
4682,20,33782,40
4683,64,134780,76
4684,41,145544,70
4685,44,143188,10
4686,57,85587,66
4687,53,102238,25
4688,51,95720,71
4689,46,98004,87
4690,41,42072,11
4691,41,101015,36
4692,59,114003,49
4693,21,108938,48
4694,20,92746,87
4695,51,65702,7
4696,66,122260,91
4697,40,26057,77
4698,69,148259,51
4699,40,50916,17
4700,62,47268,32
4701,22,63978,26
4702,48,132894,22
4703,58,144904,13
4704,23,43259,12
4705,54,73583,71
4706,27,99400,1
4707,57,54293,33
4708,24,131581,14
4709,56,27043,64
4710,55,70430,43
4711,38,127009,58
4712,37,58893,41
4713,20,60642,81
4714,68,98065,68
4715,39,50868,39
4716,64,46309,1
4717,21,146250,41
4718,45,43284,45
4719,29,146801,88
4720,55,133259,98
4721,68,120804,98
4722,53,89000,88
4723,64,104179,79
4724,58,82107,81
4725,22,85049,13
4726,30,49265,71
4727,40,101490,9
4728,67,149154,63
4729,47,43880,99
4730,54,104579,23
4731,42,20255,54
4732,65,21502,47
4733,44,90192,39
4734,68,85424,87
4735,31,95838,26
4736,65,90966,1
4737,64,61366,14
4738,53,47425,96
4739,56,72328,74
4740,33,134280,65
4741,39,87396,69
4742,38,91694,67
4743,38,25806,49
4744,25,106274,50
4745,66,37106,58
4746,33,76731,53
4747,48,95010,91
4748,59,102533,57
4749,27,138019,86
4750,49,52599,18
4751,51,91326,16
4752,26,137804,2
4753,34,95706,13
4754,28,29004,45
4755,49,128282,80
4756,27,135018,72
4757,39,71364,43
4758,34,45792,72
4759,21,115752,54
4760,65,84912,74
4761,69,74645,97
4762,64,27232,31
4763,42,98210,76
4764,38,74766,9
4765,54,140601,73
4766,55,101588,48
4767,66,68542,18
4768,18,25913,94
4769,42,132406,96
4770,68,133693,87
4771,53,113449,11
4772,34,30567,62
4773,58,58379,84
4774,41,94968,19
4775,19,20319,90
4776,57,110005,74
4777,32,130990,24
4778,49,112026,13
4779,56,106120,46
4780,23,24791,53
4781,18,117272,98
4782,64,20329,29
4783,40,94387,36
4784,56,81032,71
4785,34,64078,94
4786,51,108662,17
4787,58,41300,48
4788,46,95700,77
4789,26,149664,24
4790,30,70945,54
4791,23,75609,95
4792,23,80562,91
4793,37,110045,85
4794,69,81901,1
4795,20,25703,79
4796,34,112645,67
4797,66,83115,6
4798,29,128953,78
4799,65,108090,55
4800,64,47676,38
4801,62,81710,33
4802,18,80077,8
4803,34,141332,90
4804,20,109340,79
4805,43,65440,78
4806,32,56923,20
4807,53,49802,55
4808,49,110331,48
4809,49,82904,83
4810,21,80162,56
4811,35,144786,97
4812,66,85169,88
4813,36,88147,10
4814,60,42075,52
4815,69,137281,50
4816,52,102015,34
4817,57,94716,36
4818,31,29304,61
4819,50,149851,16
4820,31,140729,79
4821,51,79622,18
4822,21,74215,71
4823,41,100146,47
4824,46,93973,86
4825,36,128654,32
4826,23,32521,43
4827,50,138037,83
4828,66,44028,40
4829,57,59328,65
4830,36,47301,35
4831,18,58015,69
4832,22,107276,50
4833,44,56845,12
4834,33,106818,76
4835,23,96394,85
4836,57,64159,58
4837,30,63714,83
4838,65,100722,63
4839,52,119721,73
4840,36,116730,49
4841,29,45230,36
4842,33,112554,54
4843,60,69262,47
4844,27,110201,32
4845,42,61722,99
4846,37,66359,95
4847,48,82796,53
4848,21,60159,32
4849,61,129668,62
4850,40,128675,37
4851,19,107052,96
4852,39,120808,38
4853,68,144344,30
4854,54,110209,58
4855,25,25239,32
4856,24,134980,66
4857,31,111951,51
4858,20,70886,11
4859,67,123424,59
4860,33,47195,20
4861,36,124697,37
4862,68,114859,73
4863,35,120500,49
4864,69,121770,19
4865,33,116299,55
4866,25,54674,40
4867,50,38105,7
4868,66,130187,5
4869,29,49739,42
4870,28,133741,88
4871,22,51969,48
4872,44,34497,7
4873,29,21816,11
4874,34,143132,73
4875,23,138915,49
4876,50,146399,30
4877,22,112019,41
4878,45,79254,3
4879,31,129017,86
4880,22,107695,40
4881,50,89385,51
4882,67,107148,84
4883,65,125153,32
4884,58,53826,48
4885,36,130034,71
4886,39,83365,71
4887,22,104242,20
4888,19,143066,89
4889,47,70100,35
4890,64,110099,24
4891,56,145170,40
4892,21,24359,77
4893,50,116205,52
4894,30,32809,39
4895,37,84450,68
4896,24,58428,61
4897,32,114990,76
4898,40,92790,81
4899,31,131126,65
4900,40,110321,62
4901,36,22093,81
4902,46,64498,2
4903,37,136251,6
4904,46,60985,75
4905,41,52009,43
4906,35,102094,82
4907,27,148515,40
4908,58,37718,89
4909,25,36705,39
4910,43,107618,28
4911,46,82598,80
4912,27,97878,63
4913,34,32239,64
4914,19,66622,12
4915,23,66665,41
4916,22,52274,29
4917,45,31419,23
4918,58,128368,85
4919,22,35003,80
4920,35,50866,51
4921,43,41988,45
4922,37,75894,90
4923,58,128563,22
4924,66,142124,10
4925,44,110444,7
4926,66,25674,73
4927,29,90538,89
4928,24,113103,15
4929,20,86446,77
4930,27,49072,46
4931,51,53717,90
4932,42,107345,85
4933,52,46651,87
4934,33,137202,61
4935,19,64291,92
4936,41,142389,61
4937,27,129525,51
4938,55,83350,38
4939,39,102020,12
4940,43,24646,88
4941,60,59713,77
4942,56,87936,66
4943,44,64331,54
4944,46,42185,39
4945,64,104263,76
4946,55,118656,39
4947,37,72107,78
4948,44,133793,30
4949,58,86554,48
4950,37,37563,83
4951,61,90729,31
4952,36,35701,25
4953,37,89072,68
4954,52,68217,51
4955,64,64610,13
4956,19,104422,63
4957,47,122123,42
4958,51,141543,54
4959,39,70131,67
4960,20,148331,80
4961,23,49410,90
4962,32,119280,56
4963,44,78715,19
4964,27,136968,46
4965,26,58665,15
4966,50,35957,32
4967,49,68127,49
4968,65,83589,21
4969,23,66008,65
4970,58,81920,70
4971,53,148213,27
4972,19,52875,23
4973,46,133828,47
4974,21,143852,95
4975,18,21626,12
4976,36,110815,85
4977,43,83822,66
4978,42,91765,5
4979,27,92413,9
4980,32,53642,20
4981,39,58311,82
4982,68,52356,63
4983,65,23809,86
4984,38,63371,72
4985,39,54875,98
4986,53,130049,73
4987,51,29465,71
4988,47,86095,30
4989,42,93844,82
4990,62,85250,91
4991,45,106889,16
4992,18,35250,85
4993,66,66023,5
4994,62,121350,29
4995,21,66624,47
4996,24,36427,22
4997,66,53276,78
4998,26,91643,57
4999,53,99012,83
5000,36,23439,35
5001,18,105848,88
5002,27,107331,60
5003,53,98672,70
5004,26,99703,60
5005,62,37300,58
5006,63,80289,3
5007,59,37182,34
5008,49,90507,45
5009,49,70912,50
5010,23,46909,2
